,drug,cell_line,IC50
17085,Vorinostat,VMRCRCZ,3.685371
17086,WEHI-539,VMRCRCZ,6.466788
17087,WIKI4,VMRCRCZ,4.375759
17088,WZ4003,VMRCRCZ,6.791168
17089,Wee1 Inhibitor,VMRCRCZ,7.454271
17090,Wnt-C59,VMRCRCZ,6.029594
17091,XAV939,VMRCRCZ,6.574707
17092,YK-4-279,VMRCRCZ,4.869108
17093,ZM447439,VMRCRCZ,6.077964
17094,Zoledronate,VMRCRCZ,6.225147
17095,alpha-lipoic acid,VMRCRCZ,8.453242
17096,5-Fluorouracil,CAL62,3.703264
17097,5-azacytidine,CAL62,2.223615
17098,A-366,CAL62,4.111247
17099,ABT737,CAL62,1.512136
17100,AGI-5198,CAL62,4.403227
17101,AGI-6780,CAL62,4.425205
17102,AGK2,CAL62,4.439904
17103,AMG-319,CAL62,4.442933
17104,AT13148,CAL62,3.32519
17105,AZ960,CAL62,2.907951
17106,AZD1208,CAL62,5.640164
17107,AZD1332,CAL62,4.212031
17108,AZD2014,CAL62,2.891353
17109,AZD3759,CAL62,3.387345
17110,AZD4547,CAL62,4.131296
17111,AZD5153,CAL62,-0.303864
17112,AZD5363,CAL62,3.899293
17113,AZD5438,CAL62,2.989701
17114,AZD5582,CAL62,5.268892
17115,AZD6738,CAL62,0.590936
17116,AZD7762,CAL62,-1.520415
17117,AZD8055,CAL62,-0.364378
17118,AZD8186,CAL62,3.612787
17119,Acetalax,CAL62,6.033108
17120,Afatinib,CAL62,2.118569
17121,Afuresertib,CAL62,2.693351
17122,Alpelisib,CAL62,3.661074
17123,Axitinib,CAL62,4.140377
17124,BI-2536,CAL62,-2.229794
17125,BIBR-1532,CAL62,5.505908
17126,BMS-345541,CAL62,3.522797
17127,BMS-536924,CAL62,2.041621
17128,BMS-754807,CAL62,4.415226
17129,Bleomycin,CAL62,3.983131
17130,Bleomycin (50 uM),CAL62,2.839266
17131,Bortezomib,CAL62,-4.736492
17132,Bosutinib,CAL62,3.948994
17133,Bromosporine,CAL62,1.564565
17134,Buparlisib,CAL62,0.833925
17135,CCT007093,CAL62,5.458941
17136,CPI-637,CAL62,3.559036
17137,CZC24832,CAL62,5.688313
17138,Camptothecin,CAL62,-4.143858
17139,Carmustine,CAL62,6.646647
17140,Cediranib,CAL62,1.989286
17141,Cisplatin,CAL62,3.858853
17142,Crizotinib,CAL62,3.317937
17143,Cyclophosphamide,CAL62,5.023099
17144,Cytarabine,CAL62,-0.164821
17145,Dabrafenib,CAL62,5.611244
17146,Dacarbazine,CAL62,5.117599
17147,Dactinomycin,CAL62,-5.383124
17148,Dactolisib,CAL62,-2.625939
17149,Daporinad,CAL62,-5.347015
17150,Dasatinib,CAL62,-0.418326
17151,Dihydrorotenone,CAL62,0.406965
17152,Dinaciclib,CAL62,-2.62229
17153,Docetaxel,CAL62,-5.200575
17154,Doramapimod,CAL62,5.073444
17155,EHT-1864,CAL62,3.192092
17156,EPZ004777,CAL62,5.478349
17157,EPZ5676,CAL62,5.748634
17158,Entinostat,CAL62,3.83728
17159,Entospletinib,CAL62,5.062729
17160,Epirubicin,CAL62,-2.556478
17161,Erlotinib,CAL62,3.663212
17162,Fludarabine,CAL62,6.341603
17163,Foretinib,CAL62,1.643776
17164,Fulvestrant,CAL62,3.337111
17165,GDC0810,CAL62,3.92411
17166,GNE-317,CAL62,0.231573
17167,GSK2578215A,CAL62,5.414987
17168,GSK2606414,CAL62,4.703657
17169,GSK2801,CAL62,4.640954
17170,GSK2830371,CAL62,5.583547
17171,GSK343,CAL62,3.665702
17172,GW441756,CAL62,3.081702
17173,Gallibiscoquinazole,CAL62,2.178207
17174,Gefitinib,CAL62,4.077235
17175,Gemcitabine,CAL62,-2.972516
17176,I-BET-762,CAL62,1.721989
17177,I-BRD9,CAL62,2.732197
17178,ICL-SIRT078,CAL62,5.356264
17179,IWP-2,CAL62,3.078721
17180,Ibrutinib,CAL62,5.343352
17181,Ipatasertib,CAL62,3.572936
17182,Irinotecan,CAL62,1.316215
17183,JNK Inhibitor VIII,CAL62,5.180431
17184,JQ1,CAL62,0.208055
17185,KRAS (G12C) Inhibitor-12,CAL62,4.703129
17186,KU-55933,CAL62,5.598041
17187,L-Oxonoreleagnine,CAL62,3.819017
17188,LGK974,CAL62,3.194703
17189,LJI308,CAL62,5.681729
17190,LMP744,CAL62,-2.221123
17191,LY2109761,CAL62,4.941075
17192,Lapatinib,CAL62,3.305933
17193,Leflunomide,CAL62,4.958608
17194,Lenalidomide,CAL62,5.070464
17195,Linsitinib,CAL62,3.869973
17196,Luminespib,CAL62,-3.436092
17197,MG-132,CAL62,-0.989759
17198,MIM1,CAL62,2.559562
17199,MIRA-1,CAL62,5.618571
17200,MK-2206,CAL62,4.410385
17201,ML323,CAL62,4.614097
17202,MN-64,CAL62,5.350049
17203,Methotrexate,CAL62,0.59379
17204,Mirin,CAL62,4.474928
17205,Mitoxantrone,CAL62,-0.463291
17206,Motesanib,CAL62,5.618578
17207,Mycophenolic acid,CAL62,1.006439
17208,N-acetyl cysteine,CAL62,10.45079
17209,NU7441,CAL62,2.563888
17210,NVP-ADW742,CAL62,3.420141
17211,Navitoclax,CAL62,2.603299
17212,Nelarabine,CAL62,6.212372
17213,Nilotinib,CAL62,2.649759
17214,Niraparib,CAL62,5.350122
17215,Nutlin-3a (-),CAL62,5.900137
17216,OF-1,CAL62,4.057676
17217,OSI-027,CAL62,1.329313
17218,OTX015,CAL62,0.483432
17219,Obatoclax Mesylate,CAL62,-0.504244
17220,Olaparib,CAL62,3.875036
17221,Osimertinib,CAL62,1.911632
17222,P22077,CAL62,2.911558
17223,PCI-34051,CAL62,5.686189
17224,PD0325901,CAL62,0.573094
17225,PD173074,CAL62,5.586456
17226,PFI-1,CAL62,3.015555
17227,PFI3,CAL62,5.576566
17228,PLX-4720,CAL62,6.031598
17229,POMHEX,CAL62,0.947902
17230,PRIMA-1MET,CAL62,2.734643
17231,PRT062607,CAL62,4.923315
17232,Paclitaxel,CAL62,-3.926206
17233,Pevonedistat,CAL62,-1.386694
17234,Picolinici-acid,CAL62,5.632701
17235,Pictilisib,CAL62,1.167539
17236,Podophyllotoxin bromide,CAL62,-0.643123
17237,Pyridostatin,CAL62,2.773186
17238,RO-3306,CAL62,3.224006
17239,RVX-208,CAL62,5.338278
17240,Rapamycin,CAL62,-0.804683
17241,Refametinib,CAL62,2.651539
17242,Ribociclib,CAL62,4.033884
17243,Romidepsin,CAL62,-5.6596
17244,Rucaparib,CAL62,4.690991
17245,Ruxolitinib,CAL62,4.32432
17246,SB216763,CAL62,5.462264
17247,SB590885,CAL62,4.707008
17248,SCH772984,CAL62,2.05211
17249,SGC-CBP30,CAL62,4.343521
17250,SGC0946,CAL62,1.424876
17251,SN-38,CAL62,-4.771771
17252,Sabutoclax,CAL62,0.663619
17253,Sapitinib,CAL62,4.659416
17254,Savolitinib,CAL62,3.240092
17255,Schweinfurthin A,CAL62,3.319235
17256,Selumetinib,CAL62,3.662913
17257,Sepantronium bromide,CAL62,-5.650827
17258,Serdemetan,CAL62,5.297715
17259,Sinularin,CAL62,2.592673
17260,Sorafenib,CAL62,2.35441
17261,Staurosporine,CAL62,-3.938804
17262,TW 37,CAL62,1.038968
17263,Talazoparib,CAL62,0.979136
17264,Tamoxifen,CAL62,3.337656
17265,Taselisib,CAL62,2.417583
17266,Telomerase Inhibitor IX,CAL62,-0.710829
17267,Temozolomide,CAL62,6.310785
17268,Teniposide,CAL62,-0.421358
17269,Topotecan,CAL62,-1.135639
17270,Trametinib,CAL62,-0.151268
17271,UMI-77,CAL62,1.770733
17272,UNC0379,CAL62,4.222596
17273,UNC0638,CAL62,4.827124
17274,VE-822,CAL62,4.915749
17275,VE821,CAL62,4.509465
17276,VX-11e,CAL62,2.899015
17277,Veliparib,CAL62,5.481723
17278,Venetoclax,CAL62,3.183279
17279,Vincristine,CAL62,-3.100126
17280,Vinorelbine,CAL62,-3.854888
17281,Vorinostat,CAL62,1.262906
17282,WEHI-539,CAL62,3.207457
17283,WIKI4,CAL62,4.189528
17284,WZ4003,CAL62,5.664793
17285,Wee1 Inhibitor,CAL62,0.870823
17286,Wnt-C59,CAL62,3.923083
17287,XAV939,CAL62,4.112865
17288,YK-4-279,CAL62,1.578493
17289,ZM447439,CAL62,3.797466
17290,Zoledronate,CAL62,3.832238
17291,alpha-lipoic acid,CAL62,8.089016
17292,5-Fluorouracil,LOUNH91,4.239003
17293,5-azacytidine,LOUNH91,3.78202
17294,A-366,LOUNH91,5.4005
17295,ABT737,LOUNH91,1.989888
17296,AGI-5198,LOUNH91,5.562417
17297,AGI-6780,LOUNH91,4.666499
17298,AGK2,LOUNH91,3.175326
17299,AMG-319,LOUNH91,5.20485
17300,AT13148,LOUNH91,3.618631
17301,AZ960,LOUNH91,2.45219
17302,AZD1208,LOUNH91,5.034536
17303,AZD1332,LOUNH91,3.397909
17304,AZD2014,LOUNH91,2.111593
17305,AZD3759,LOUNH91,0.736865
17306,AZD4547,LOUNH91,2.434835
17307,AZD5153,LOUNH91,2.369089
17308,AZD5363,LOUNH91,3.003265
17309,AZD5438,LOUNH91,3.408816
17310,AZD5582,LOUNH91,3.9755
17311,AZD6738,LOUNH91,3.289018
17312,AZD7762,LOUNH91,-0.577426
17313,AZD8055,LOUNH91,0.572067
17314,AZD8186,LOUNH91,2.740919
17315,Acetalax,LOUNH91,4.254635
17316,Afatinib,LOUNH91,0.323265
17317,Afuresertib,LOUNH91,3.934521
17318,Alpelisib,LOUNH91,3.009908
17319,Axitinib,LOUNH91,3.350471
17320,BI-2536,LOUNH91,-1.670238
17321,BIBR-1532,LOUNH91,5.927832
17322,BMS-345541,LOUNH91,3.621468
17323,BMS-536924,LOUNH91,1.521869
17324,BMS-754807,LOUNH91,3.374951
17325,Bleomycin,LOUNH91,2.080167
17326,Bleomycin (50 uM),LOUNH91,1.040272
17327,Bortezomib,LOUNH91,-5.939475
17328,Bosutinib,LOUNH91,0.396089
17329,Bromosporine,LOUNH91,2.141473
17330,Buparlisib,LOUNH91,1.095116
17331,CCT007093,LOUNH91,6.077785
17332,CPI-637,LOUNH91,3.906876
17333,CZC24832,LOUNH91,5.801075
17334,Camptothecin,LOUNH91,-3.291577
17335,Carmustine,LOUNH91,7.198165
17336,Cediranib,LOUNH91,1.334601
17337,Cisplatin,LOUNH91,3.961548
17338,Crizotinib,LOUNH91,4.260502
17339,Cyclophosphamide,LOUNH91,5.855805
17340,Cytarabine,LOUNH91,2.194279
17341,Dabrafenib,LOUNH91,4.023821
17342,Dacarbazine,LOUNH91,6.068808
17343,Dactinomycin,LOUNH91,-3.144688
17344,Dactolisib,LOUNH91,-1.485955
17345,Dasatinib,LOUNH91,-0.32763
17346,Dihydrorotenone,LOUNH91,3.715603
17347,Dinaciclib,LOUNH91,-2.528697
17348,Docetaxel,LOUNH91,-5.055048
17349,Doramapimod,LOUNH91,5.486934
17350,EHT-1864,LOUNH91,5.239025
17351,EPZ004777,LOUNH91,5.613263
17352,EPZ5676,LOUNH91,5.504718
17353,Entinostat,LOUNH91,2.376755
17354,Entospletinib,LOUNH91,2.346849
17355,Epirubicin,LOUNH91,-1.762534
17356,Erlotinib,LOUNH91,0.430107
17357,Fludarabine,LOUNH91,6.63825
17358,Foretinib,LOUNH91,0.666757
17359,Fulvestrant,LOUNH91,4.809317
17360,GDC0810,LOUNH91,6.26753
17361,GNE-317,LOUNH91,0.30751
17362,GSK2578215A,LOUNH91,5.525804
17363,GSK2606414,LOUNH91,3.687241
17364,GSK2801,LOUNH91,3.657274
17365,GSK2830371,LOUNH91,6.093947
17366,GSK343,LOUNH91,4.664167
17367,GW441756,LOUNH91,2.992547
17368,Gallibiscoquinazole,LOUNH91,3.748193
17369,Gefitinib,LOUNH91,1.415429
17370,Gemcitabine,LOUNH91,-1.22741
17371,I-BET-762,LOUNH91,3.854338
17372,I-BRD9,LOUNH91,5.059987
17373,ICL-SIRT078,LOUNH91,5.947686
17374,IWP-2,LOUNH91,3.212992
17375,Ibrutinib,LOUNH91,2.63924
17376,Ipatasertib,LOUNH91,4.048635
17377,Irinotecan,LOUNH91,1.814238
17378,JNK Inhibitor VIII,LOUNH91,5.90629
17379,JQ1,LOUNH91,0.189778
17380,KRAS (G12C) Inhibitor-12,LOUNH91,4.806443
17381,KU-55933,LOUNH91,5.189277
17382,L-Oxonoreleagnine,LOUNH91,4.879502
17383,LGK974,LOUNH91,5.007044
17384,LJI308,LOUNH91,3.983597
17385,LMP744,LOUNH91,-2.256526
17386,LY2109761,LOUNH91,5.487893
17387,Lapatinib,LOUNH91,2.698921
17388,Leflunomide,LOUNH91,5.337667
17389,Lenalidomide,LOUNH91,5.489156
17390,Linsitinib,LOUNH91,3.597585
17391,Luminespib,LOUNH91,-1.256621
17392,MG-132,LOUNH91,-1.836804
17393,MIM1,LOUNH91,3.616596
17394,MIRA-1,LOUNH91,6.123096
17395,MK-2206,LOUNH91,4.163951
17396,ML323,LOUNH91,6.533674
17397,MN-64,LOUNH91,4.272292
17398,Methotrexate,LOUNH91,-1.088696
17399,Mirin,LOUNH91,5.37752
17400,Mitoxantrone,LOUNH91,-0.476416
17401,Motesanib,LOUNH91,6.076466
17402,Mycophenolic acid,LOUNH91,4.985812
17403,N-acetyl cysteine,LOUNH91,10.503462
17404,NU7441,LOUNH91,3.070225
17405,NVP-ADW742,LOUNH91,3.238259
17406,Navitoclax,LOUNH91,1.641062
17407,Nelarabine,LOUNH91,6.7927
17408,Nilotinib,LOUNH91,5.054141
17409,Niraparib,LOUNH91,5.290318
17410,Nutlin-3a (-),LOUNH91,6.312094
17411,OF-1,LOUNH91,5.221088
17412,OSI-027,LOUNH91,4.229468
17413,OTX015,LOUNH91,2.105407
17414,Obatoclax Mesylate,LOUNH91,0.466692
17415,Olaparib,LOUNH91,3.892662
17416,Osimertinib,LOUNH91,0.291857
17417,P22077,LOUNH91,5.302806
17418,PCI-34051,LOUNH91,4.930579
17419,PD0325901,LOUNH91,2.314824
17420,PD173074,LOUNH91,3.562936
17421,PFI-1,LOUNH91,4.370441
17422,PFI3,LOUNH91,5.958929
17423,PLX-4720,LOUNH91,4.626253
17424,POMHEX,LOUNH91,-0.256394
17425,PRIMA-1MET,LOUNH91,6.407901
17426,PRT062607,LOUNH91,2.10712
17427,Paclitaxel,LOUNH91,-3.370883
17428,Pevonedistat,LOUNH91,0.024115
17429,Picolinici-acid,LOUNH91,5.982088
17430,Pictilisib,LOUNH91,1.581856
17431,Podophyllotoxin bromide,LOUNH91,-0.896095
17432,Pyridostatin,LOUNH91,2.021444
17433,RO-3306,LOUNH91,4.937725
17434,RVX-208,LOUNH91,6.005585
17435,Rapamycin,LOUNH91,-1.809004
17436,Refametinib,LOUNH91,2.960651
17437,Remodelin,LOUNH91,6.159894
17438,Ribociclib,LOUNH91,4.67342
17439,Romidepsin,LOUNH91,-6.123583
17440,Rucaparib,LOUNH91,3.584849
17441,Ruxolitinib,LOUNH91,4.80905
17442,SB216763,LOUNH91,5.98017
17443,SB590885,LOUNH91,5.404714
17444,SCH772984,LOUNH91,2.71098
17445,SGC-CBP30,LOUNH91,4.193678
17446,SGC0946,LOUNH91,1.933649
17447,SN-38,LOUNH91,-4.129128
17448,Sabutoclax,LOUNH91,-0.399969
17449,Sapitinib,LOUNH91,2.055886
17450,Savolitinib,LOUNH91,2.313748
17451,Schweinfurthin A,LOUNH91,1.577394
17452,Selumetinib,LOUNH91,4.450862
17453,Sepantronium bromide,LOUNH91,-4.284817
17454,Serdemetan,LOUNH91,6.030552
17455,Sinularin,LOUNH91,3.920465
17456,Sorafenib,LOUNH91,2.212264
17457,Staurosporine,LOUNH91,-3.551318
17458,Talazoparib,LOUNH91,3.600436
17459,Tamoxifen,LOUNH91,5.350563
17460,Taselisib,LOUNH91,2.007961
17461,Telomerase Inhibitor IX,LOUNH91,-0.02198
17462,Temozolomide,LOUNH91,7.220621
17463,Teniposide,LOUNH91,0.136819
17464,Topotecan,LOUNH91,-0.738037
17465,Trametinib,LOUNH91,1.505117
17466,UMI-77,LOUNH91,2.74008
17467,UNC0379,LOUNH91,4.368983
17468,UNC0638,LOUNH91,5.399979
17469,VE-822,LOUNH91,5.364036
17470,VE821,LOUNH91,4.447399
17471,VX-11e,LOUNH91,3.516689
17472,Veliparib,LOUNH91,5.677414
17473,Venetoclax,LOUNH91,4.0363
17474,Vincristine,LOUNH91,-3.217339
17475,Vinorelbine,LOUNH91,-4.671462
17476,Vorinostat,LOUNH91,1.906345
17477,WEHI-539,LOUNH91,2.686584
17478,WIKI4,LOUNH91,3.936387
17479,WZ4003,LOUNH91,3.610432
17480,Wee1 Inhibitor,LOUNH91,2.511983
17481,Wnt-C59,LOUNH91,6.056172
17482,XAV939,LOUNH91,4.38624
17483,YK-4-279,LOUNH91,1.65777
17484,ZM447439,LOUNH91,3.229044
17485,Zoledronate,LOUNH91,3.184703
17486,alpha-lipoic acid,LOUNH91,7.974685
17487,5-Fluorouracil,NCIH660,5.268168
17488,ABT737,NCIH660,-1.120802
17489,AGI-5198,NCIH660,4.292678
17490,AGI-6780,NCIH660,5.345981
17491,AGK2,NCIH660,3.542562
17492,AMG-319,NCIH660,5.091929
17493,AT13148,NCIH660,3.48537
17494,AZ960,NCIH660,4.858527
17495,AZD3759,NCIH660,1.978541
17496,AZD4547,NCIH660,5.316614
17497,AZD5363,NCIH660,2.622118
17498,AZD5582,NCIH660,1.90152
17499,AZD6482,NCIH660,3.5192
17500,AZD6738,NCIH660,3.709281
17501,AZD7762,NCIH660,1.218169
17502,AZD8186,NCIH660,4.005133
17503,Afatinib,NCIH660,2.459583
17504,Afuresertib,NCIH660,2.792303
17505,Alpelisib,NCIH660,3.412795
17506,Axitinib,NCIH660,4.694023
17507,BI-2536,NCIH660,2.135582
17508,BIBR-1532,NCIH660,3.547658
17509,BMS-345541,NCIH660,4.567191
17510,BMS-536924,NCIH660,5.337354
17511,BMS-754807,NCIH660,5.357238
17512,Bicalutamide,NCIH660,5.087131
17513,Bortezomib,NCIH660,-4.209786
17514,Bosutinib,NCIH660,3.567415
17515,Buparlisib,NCIH660,3.067026
17516,CCT-018159,NCIH660,5.339656
17517,CCT007093,NCIH660,4.751576
17518,CHIR-99021,NCIH660,5.319335
17519,CZC24832,NCIH660,5.152569
17520,Camptothecin,NCIH660,0.623068
17521,Cediranib,NCIH660,4.221624
17522,Crizotinib,NCIH660,4.539712
17523,Cyclophosphamide,NCIH660,4.777957
17524,Dabrafenib,NCIH660,3.926252
17525,Dactolisib,NCIH660,1.079995
17526,Daporinad,NCIH660,1.933903
17527,Dasatinib,NCIH660,3.745897
17528,Dinaciclib,NCIH660,2.392706
17529,Docetaxel,NCIH660,-1.414952
17530,Doramapimod,NCIH660,3.081509
17531,EHT-1864,NCIH660,4.05107
17532,EPZ004777,NCIH660,4.591326
17533,EPZ5676,NCIH660,5.36106
17534,Elesclomol,NCIH660,-0.138194
17535,Entinostat,NCIH660,0.440531
17536,Entospletinib,NCIH660,5.043747
17537,Epirubicin,NCIH660,3.320957
17538,Erlotinib,NCIH660,5.0332
17539,Foretinib,NCIH660,2.595458
17540,Fulvestrant,NCIH660,3.058561
17541,GDC0810,NCIH660,5.115112
17542,GNE-317,NCIH660,2.887513
17543,GSK2578215A,NCIH660,4.703172
17544,GSK2606414,NCIH660,5.361502
17545,GSK269962A,NCIH660,3.736962
17546,GSK343,NCIH660,2.756217
17547,GW441756,NCIH660,3.112108
17548,Gefitinib,NCIH660,2.586501
17549,Gemcitabine,NCIH660,3.015187
17550,I-BET-762,NCIH660,4.799893
17551,I-BRD9,NCIH660,5.231184
17552,IOX2,NCIH660,2.240863
17553,IWP-2,NCIH660,2.672766
17554,Ibrutinib,NCIH660,5.342205
17555,Ipatasertib,NCIH660,3.191064
17556,Irinotecan,NCIH660,3.481922
17557,JNK Inhibitor VIII,NCIH660,5.031972
17558,JQ1,NCIH660,4.23671
17559,KRAS (G12C) Inhibitor-12,NCIH660,5.786541
17560,KU-55933,NCIH660,5.360653
17561,LGK974,NCIH660,4.815443
17562,LJI308,NCIH660,4.470094
17563,LY2109761,NCIH660,3.487976
17564,Lapatinib,NCIH660,4.048964
17565,Leflunomide,NCIH660,5.329359
17566,Lenalidomide,NCIH660,5.212644
17567,Linsitinib,NCIH660,4.747479
17568,Luminespib,NCIH660,0.398795
17569,MG-132,NCIH660,-0.629953
17570,MIRA-1,NCIH660,5.009548
17571,MK-2206,NCIH660,2.989955
17572,ML323,NCIH660,5.728367
17573,MN-64,NCIH660,5.049364
17574,Methotrexate,NCIH660,2.612125
17575,Mirin,NCIH660,5.696354
17576,Motesanib,NCIH660,5.348619
17577,NU7441,NCIH660,5.308548
17578,NVP-ADW742,NCIH660,4.072083
17579,Navitoclax,NCIH660,-1.238057
17580,Nilotinib,NCIH660,4.014597
17581,Niraparib,NCIH660,4.421616
17582,Nutlin-3a (-),NCIH660,4.923241
17583,OF-1,NCIH660,4.444926
17584,OSI-027,NCIH660,4.186402
17585,OTX015,NCIH660,4.878661
17586,Olaparib,NCIH660,5.315434
17587,Osimertinib,NCIH660,1.696427
17588,P22077,NCIH660,2.237742
17589,PCI-34051,NCIH660,4.83696
17590,PD0325901,NCIH660,3.947876
17591,PD173074,NCIH660,4.784091
17592,PF-4708671,NCIH660,4.071239
17593,PFI-1,NCIH660,5.296176
17594,PFI3,NCIH660,5.36133
17595,PLX-4720,NCIH660,4.681936
17596,PRIMA-1MET,NCIH660,5.681982
17597,PRT062607,NCIH660,4.658161
17598,Paclitaxel,NCIH660,0.248296
17599,Pevonedistat,NCIH660,3.173901
17600,Picolinici-acid,NCIH660,5.27926
17601,Pictilisib,NCIH660,2.780218
17602,Piperlongumine,NCIH660,2.279527
17603,Pyridostatin,NCIH660,3.450875
17604,RO-3306,NCIH660,4.405105
17605,RVX-208,NCIH660,4.75126
17606,Rapamycin,NCIH660,0.730717
17607,Refametinib,NCIH660,5.124839
17608,Ribociclib,NCIH660,3.816293
17609,Rucaparib,NCIH660,3.315347
17610,Ruxolitinib,NCIH660,4.499908
17611,SB216763,NCIH660,5.293946
17612,SB505124,NCIH660,2.788433
17613,SB590885,NCIH660,4.668355
17614,SCH772984,NCIH660,4.766808
17615,SGC0946,NCIH660,1.740036
17616,SL0101,NCIH660,4.579551
17617,SN-38,NCIH660,2.854814
17618,Sabutoclax,NCIH660,1.655765
17619,Sapitinib,NCIH660,4.069227
17620,Savolitinib,NCIH660,2.797799
17621,Selumetinib,NCIH660,5.331881
17622,Sepantronium bromide,NCIH660,-3.50261
17623,Serdemetan,NCIH660,5.252402
17624,Sorafenib,NCIH660,2.665449
17625,Staurosporine,NCIH660,0.50714
17626,Talazoparib,NCIH660,4.404665
17627,Tamoxifen,NCIH660,5.001976
17628,Taselisib,NCIH660,3.187493
17629,Telomerase Inhibitor IX,NCIH660,1.666913
17630,Temozolomide,NCIH660,5.714448
17631,Tozasertib,NCIH660,4.614148
17632,Trametinib,NCIH660,2.433705
17633,Tretinoin,NCIH660,4.895717
17634,VE-822,NCIH660,3.99301
17635,VE821,NCIH660,4.551123
17636,VX-11e,NCIH660,5.033385
17637,Veliparib,NCIH660,4.534437
17638,Venetoclax,NCIH660,-0.215924
17639,Vinorelbine,NCIH660,-0.300091
17640,Vorinostat,NCIH660,0.472147
17641,WEHI-539,NCIH660,3.795927
17642,WIKI4,NCIH660,4.280086
17643,WZ4003,NCIH660,5.325584
17644,Wee1 Inhibitor,NCIH660,3.275467
17645,Wnt-C59,NCIH660,4.50751
17646,XAV939,NCIH660,4.320474
17647,YK-4-279,NCIH660,4.092615
17648,ZM447439,NCIH660,4.273894
17649,5-Fluorouracil,HS766T,7.70629
17650,5-azacytidine,HS766T,2.890795
17651,A-366,HS766T,6.992154
17652,ABT737,HS766T,2.491097
17653,AGI-5198,HS766T,6.049554
17654,AGK2,HS766T,4.477158
17655,AMG-319,HS766T,5.604947
17656,AT13148,HS766T,4.531298
17657,AZD3759,HS766T,4.070816
17658,AZD4547,HS766T,5.509858
17659,AZD5363,HS766T,3.824657
17660,AZD6738,HS766T,2.5841
17661,AZD7762,HS766T,1.147263
17662,AZD8055,HS766T,-1.388155
17663,AZD8186,HS766T,2.622513
17664,Afatinib,HS766T,3.479282
17665,Afuresertib,HS766T,3.275175
17666,Alpelisib,HS766T,5.215091
17667,Axitinib,HS766T,6.381608
17668,BI-2536,HS766T,3.62122
17669,BIBR-1532,HS766T,6.578053
17670,BMS-536924,HS766T,2.279514
17671,BMS-754807,HS766T,7.367145
17672,Bleomycin (50 uM),HS766T,3.854226
17673,Bortezomib,HS766T,-3.786246
17674,Bosutinib,HS766T,4.212155
17675,Buparlisib,HS766T,1.830519
17676,CCT007093,HS766T,6.004193
17677,CPI-637,HS766T,5.2568
17678,Camptothecin,HS766T,0.617225
17679,Cediranib,HS766T,2.422786
17680,Cisplatin,HS766T,6.629911
17681,Crizotinib,HS766T,6.519568
17682,Cyclophosphamide,HS766T,6.202179
17683,Cytarabine,HS766T,5.596162
17684,Dabrafenib,HS766T,5.913659
17685,Dactinomycin,HS766T,-1.837325
17686,Dactolisib,HS766T,-3.108146
17687,Daporinad,HS766T,0.829761
17688,Dasatinib,HS766T,2.157984
17689,Docetaxel,HS766T,-1.569222
17690,Doramapimod,HS766T,6.738256
17691,EHT-1864,HS766T,3.757851
17692,EPZ004777,HS766T,6.055413
17693,EPZ5676,HS766T,7.340866
17694,Epirubicin,HS766T,1.704694
17695,Erlotinib,HS766T,4.903506
17696,Foretinib,HS766T,1.329682
17697,Fulvestrant,HS766T,4.102997
17698,GDC0810,HS766T,6.122566
17699,GNE-317,HS766T,-0.463831
17700,GSK2578215A,HS766T,4.142067
17701,GSK2830371,HS766T,6.416681
17702,GSK343,HS766T,6.564908
17703,GW441756,HS766T,5.52346
17704,Gefitinib,HS766T,4.388053
17705,Gemcitabine,HS766T,3.529721
17706,I-BRD9,HS766T,5.786663
17707,ICL-SIRT078,HS766T,5.594073
17708,Ipatasertib,HS766T,3.736391
17709,Irinotecan,HS766T,7.6044
17710,JNK Inhibitor VIII,HS766T,6.02652
17711,JQ1,HS766T,3.562549
17712,KU-55933,HS766T,7.122532
17713,LGK974,HS766T,5.681594
17714,LJI308,HS766T,7.146262
17715,Lapatinib,HS766T,4.641555
17716,Lenalidomide,HS766T,6.97754
17717,Linsitinib,HS766T,6.765196
17718,Luminespib,HS766T,1.352712
17719,MG-132,HS766T,-0.590576
17720,MIM1,HS766T,6.162758
17721,MIRA-1,HS766T,7.188499
17722,MK-2206,HS766T,4.489363
17723,Methotrexate,HS766T,4.725115
17724,Motesanib,HS766T,7.461904
17725,Mycophenolic acid,HS766T,5.82313
17726,N-acetyl cysteine,HS766T,9.957613
17727,NU7441,HS766T,3.343527
17728,NVP-ADW742,HS766T,5.703145
17729,Navitoclax,HS766T,2.316067
17730,Nilotinib,HS766T,4.165952
17731,Nutlin-3a (-),HS766T,7.488047
17732,OSI-027,HS766T,1.51282
17733,Obatoclax Mesylate,HS766T,2.105026
17734,Olaparib,HS766T,6.221051
17735,Osimertinib,HS766T,2.823474
17736,P22077,HS766T,6.801575
17737,PD0325901,HS766T,-0.703267
17738,PD173074,HS766T,4.205435
17739,PFI-1,HS766T,5.644883
17740,PLX-4720,HS766T,3.339322
17741,POMHEX,HS766T,2.659676
17742,Paclitaxel,HS766T,-0.053763
17743,Pevonedistat,HS766T,4.280544
17744,Pictilisib,HS766T,1.465511
17745,Pyridostatin,HS766T,2.255705
17746,RO-3306,HS766T,6.430146
17747,Rapamycin,HS766T,-1.655629
17748,Refametinib,HS766T,0.863505
17749,Ribociclib,HS766T,5.173894
17750,Rucaparib,HS766T,5.484338
17751,Ruxolitinib,HS766T,7.853444
