,drug,cell_line,IC50
24999,Ibrutinib,BL41,3.03388
25000,Ipatasertib,BL41,3.724071
25001,Irinotecan,BL41,0.06172
25002,JNK Inhibitor VIII,BL41,3.261865
25003,JQ1,BL41,0.003915
25004,KRAS (G12C) Inhibitor-12,BL41,2.597807
25005,L-Oxonoreleagnine,BL41,2.058759
25006,LCL161,BL41,3.730406
25007,LGK974,BL41,2.746963
25008,LJI308,BL41,3.730163
25009,LMP744,BL41,-3.684037
25010,LY2109761,BL41,3.73062
25011,Lapatinib,BL41,1.771067
25012,Leflunomide,BL41,2.554256
25013,Lenalidomide,BL41,3.714843
25014,Lestaurtinib,BL41,0.590835
25015,Linsitinib,BL41,3.410766
25016,Luminespib,BL41,-3.852553
25017,MIRA-1,BL41,2.721224
25018,MK-1775,BL41,-0.88274
25019,MK-2206,BL41,2.596774
25020,MK-8776,BL41,1.750084
25021,ML323,BL41,3.131499
25022,MN-64,BL41,3.635515
25023,Mirin,BL41,2.529827
25024,Mitoxantrone,BL41,-3.567273
25025,Motesanib,BL41,3.730621
25026,Mycophenolic acid,BL41,-1.081924
25027,N-acetyl cysteine,BL41,8.579799
25028,NU7441,BL41,1.950191
25029,NVP-ADW742,BL41,1.826135
25030,Navitoclax,BL41,1.798444
25031,Nelarabine,BL41,4.423768
25032,Nilotinib,BL41,2.199366
25033,Niraparib,BL41,1.585905
25034,Nutlin-3a (-),BL41,3.533203
25035,OF-1,BL41,2.685696
25036,OSI-027,BL41,1.476007
25037,OTX015,BL41,-1.025266
25038,Obatoclax Mesylate,BL41,-0.93231
25039,Olaparib,BL41,2.993134
25040,Osimertinib,BL41,1.272232
25041,Oxaliplatin,BL41,2.44133
25042,P22077,BL41,3.730621
25043,PCI-34051,BL41,2.860956
25044,PD0325901,BL41,1.825204
25045,PD173074,BL41,2.585048
25046,PFI3,BL41,3.730613
25047,PLX-4720,BL41,3.874035
25048,POMHEX,BL41,-0.603026
25049,PRIMA-1MET,BL41,0.539431
25050,PRT062607,BL41,1.743594
25051,Paclitaxel,BL41,-5.142659
25052,Palbociclib,BL41,2.170354
25053,Pevonedistat,BL41,-2.135536
25054,Picolinici-acid,BL41,3.65761
25055,Pictilisib,BL41,0.828802
25056,Podophyllotoxin bromide,BL41,-2.431224
25057,Pyridostatin,BL41,1.844241
25058,RO-3306,BL41,1.369009
25059,RVX-208,BL41,2.871983
25060,Rapamycin,BL41,-3.814102
25061,Refametinib,BL41,3.457877
25062,Ribociclib,BL41,2.218822
25063,Romidepsin,BL41,-6.132246
25064,Rucaparib,BL41,2.309252
25065,Ruxolitinib,BL41,3.696306
25066,SB216763,BL41,2.930873
25067,SB590885,BL41,1.420672
25068,SCH772984,BL41,3.238366
25069,SGC-CBP30,BL41,2.667954
25070,SGC0946,BL41,0.682296
25071,SN-38,BL41,-6.339192
25072,Sabutoclax,BL41,-3.842782
25073,Sapitinib,BL41,3.590649
25074,Savolitinib,BL41,0.967439
25075,Schweinfurthin A,BL41,-3.606327
25076,Selumetinib,BL41,3.443258
25077,Sepantronium bromide,BL41,-5.546032
25078,Serdemetan,BL41,3.357856
25079,Staurosporine,BL41,-3.668123
25080,TW 37,BL41,-0.284117
25081,Talazoparib,BL41,0.977175
25082,Tamoxifen,BL41,2.328434
25083,Tanespimycin,BL41,1.498218
25084,Taselisib,BL41,2.582706
25085,Temozolomide,BL41,5.037699
25086,Temsirolimus,BL41,0.684908
25087,Teniposide,BL41,-2.81614
25088,Topotecan,BL41,-2.757415
25089,Trametinib,BL41,1.182078
25090,UMI-77,BL41,1.61432
25091,UNC0379,BL41,1.212631
25092,UNC0638,BL41,3.037331
25093,Ulixertinib,BL41,1.230505
25094,Uprosertib,BL41,1.6821
25095,VE-822,BL41,-0.670706
25096,VE821,BL41,0.794712
25097,VX-11e,BL41,1.889669
25098,Veliparib,BL41,3.424268
25099,Venetoclax,BL41,0.458252
25100,Vinblastine,BL41,-6.40909
25101,Vincristine,BL41,-6.166058
25102,Vismodegib,BL41,2.832035
25103,Vorinostat,BL41,0.615296
25104,WEHI-539,BL41,2.758488
25105,WIKI4,BL41,3.088643
25106,WZ4003,BL41,2.527475
25107,Wee1 Inhibitor,BL41,0.161235
25108,Wnt-C59,BL41,3.219842
25109,XAV939,BL41,3.617356
25110,YK-4-279,BL41,0.028708
25111,ZM447439,BL41,-0.108007
25112,Zoledronate,BL41,2.121171
25113,alpha-lipoic acid,BL41,5.623903
25114,glutathione,BL41,6.854242
25115,5-azacytidine,OCUM1,3.113613
25116,A-366,OCUM1,6.399053
25117,ABT737,OCUM1,0.381961
25118,AGI-5198,OCUM1,5.389909
25119,AGI-6780,OCUM1,4.361612
25120,AGK2,OCUM1,4.816538
25121,AMG-319,OCUM1,5.605861
25122,AT13148,OCUM1,6.30537
25123,AZ6102,OCUM1,1.849182
25124,AZ960,OCUM1,3.230522
25125,AZD1208,OCUM1,6.356138
25126,AZD1332,OCUM1,5.667921
25127,AZD2014,OCUM1,1.745232
25128,AZD3759,OCUM1,3.672849
25129,AZD4547,OCUM1,4.584724
25130,AZD5153,OCUM1,1.399071
25131,AZD5438,OCUM1,2.099905
25132,AZD5991,OCUM1,6.943905
25133,AZD7762,OCUM1,-0.218359
25134,Acetalax,OCUM1,4.507511
25135,Afatinib,OCUM1,4.194048
25136,Afuresertib,OCUM1,3.059929
25137,Alisertib,OCUM1,3.114347
25138,Alpelisib,OCUM1,3.348975
25139,Avagacestat,OCUM1,4.575487
25140,Axitinib,OCUM1,3.45306
25141,BI-2536,OCUM1,4.465386
25142,BIBR-1532,OCUM1,5.802455
25143,BMS-345541,OCUM1,3.718127
25144,BMS-536924,OCUM1,1.056858
25145,BMS-754807,OCUM1,2.455593
25146,Bleomycin,OCUM1,5.075685
25147,Bleomycin (50 uM),OCUM1,3.678706
25148,Bosutinib,OCUM1,2.980704
25149,Bromosporine,OCUM1,1.457694
25150,Buparlisib,OCUM1,2.05269
25151,CCT007093,OCUM1,5.586735
25152,CPI-637,OCUM1,5.546127
25153,CZC24832,OCUM1,5.653373
25154,Camptothecin,OCUM1,-2.448346
25155,Carmustine,OCUM1,7.429721
25156,Cediranib,OCUM1,4.945483
25157,Cisplatin,OCUM1,5.148493
25158,Crizotinib,OCUM1,2.747573
25159,Cyclophosphamide,OCUM1,6.293634
25160,Cytarabine,OCUM1,1.094896
25161,Dabrafenib,OCUM1,5.961921
25162,Dacarbazine,OCUM1,7.014491
25163,Dactinomycin,OCUM1,-2.129798
25164,Dactolisib,OCUM1,-0.550103
25165,Dasatinib,OCUM1,3.809074
25166,Dihydrorotenone,OCUM1,1.673308
25167,Dinaciclib,OCUM1,-2.427212
25168,Docetaxel,OCUM1,-0.849149
25169,Doramapimod,OCUM1,6.466352
25170,EPZ004777,OCUM1,5.446988
25171,EPZ5676,OCUM1,5.892017
25172,Elephantin,OCUM1,3.756961
25173,Entinostat,OCUM1,2.645361
25174,Entospletinib,OCUM1,3.810398
25175,Epirubicin,OCUM1,0.530019
25176,Erlotinib,OCUM1,5.199482
25177,Fludarabine,OCUM1,4.615955
25178,Foretinib,OCUM1,0.866522
25179,GDC0810,OCUM1,6.185883
25180,GNE-317,OCUM1,2.288921
25181,GSK-LSD1,OCUM1,2.258107
25182,GSK1904529A,OCUM1,5.264202
25183,GSK2110183B,OCUM1,3.319483
25184,GSK2578215A,OCUM1,6.078998
25185,GSK2606414,OCUM1,3.610554
25186,GSK2830371,OCUM1,6.466352
25187,GSK343,OCUM1,4.408119
25188,GSK591,OCUM1,5.156192
25189,GW441756,OCUM1,4.819569
25190,Gallibiscoquinazole,OCUM1,3.766522
25191,Gefitinib,OCUM1,4.310909
25192,Gemcitabine,OCUM1,-1.212016
25193,I-BET-762,OCUM1,2.584074
25194,I-BRD9,OCUM1,5.222482
25195,IWP-2,OCUM1,2.911134
25196,Ibrutinib,OCUM1,6.866846
25197,Ipatasertib,OCUM1,3.875827
25198,Irinotecan,OCUM1,1.544143
25199,JNK Inhibitor VIII,OCUM1,6.466352
25200,JQ1,OCUM1,4.011577
25201,KRAS (G12C) Inhibitor-12,OCUM1,4.473221
25202,L-Oxonoreleagnine,OCUM1,5.173023
25203,LCL161,OCUM1,5.13532
25204,LGK974,OCUM1,4.066104
25205,LJI308,OCUM1,6.394667
25206,LMP744,OCUM1,1.31799
25207,LY2109761,OCUM1,6.611932
25208,Lapatinib,OCUM1,6.342354
25209,Leflunomide,OCUM1,5.446903
25210,Lenalidomide,OCUM1,5.499616
25211,Lestaurtinib,OCUM1,-1.616671
25212,Linsitinib,OCUM1,3.319419
25213,Luminespib,OCUM1,-3.572545
25214,MIRA-1,OCUM1,6.065708
25215,MK-1775,OCUM1,1.859558
25216,MK-2206,OCUM1,2.81086
25217,MK-8776,OCUM1,1.679419
25218,ML323,OCUM1,4.548962
25219,MN-64,OCUM1,6.579509
25220,Methotrexate,OCUM1,4.121017
25221,Mirin,OCUM1,4.940314
25222,Mitoxantrone,OCUM1,2.416885
25223,Motesanib,OCUM1,6.466352
25224,Mycophenolic acid,OCUM1,1.564081
25225,N-acetyl cysteine,OCUM1,10.959875
25226,NU7441,OCUM1,6.395541
25227,NVP-ADW742,OCUM1,3.795508
25228,Navitoclax,OCUM1,-0.27905
25229,Nelarabine,OCUM1,7.583702
25230,Nilotinib,OCUM1,4.515317
25231,Niraparib,OCUM1,3.153466
25232,Nutlin-3a (-),OCUM1,0.857351
25233,OF-1,OCUM1,5.204991
25234,OSI-027,OCUM1,2.030649
25235,OTX015,OCUM1,2.40696
25236,Obatoclax Mesylate,OCUM1,1.752598
25237,Olaparib,OCUM1,5.375109
25238,Osimertinib,OCUM1,3.889622
25239,Oxaliplatin,OCUM1,3.903321
25240,P22077,OCUM1,6.464423
25241,PCI-34051,OCUM1,4.688826
25242,PD0325901,OCUM1,-4.80201
25243,PD173074,OCUM1,4.49562
25244,PFI3,OCUM1,5.859361
25245,PLX-4720,OCUM1,4.1936
25246,POMHEX,OCUM1,1.934288
25247,PRIMA-1MET,OCUM1,5.771162
25248,PRT062607,OCUM1,2.825484
25249,Paclitaxel,OCUM1,-0.719662
25250,Palbociclib,OCUM1,4.429211
25251,Pevonedistat,OCUM1,5.020732
25252,Picolinici-acid,OCUM1,5.513698
25253,Pictilisib,OCUM1,3.001494
25254,Podophyllotoxin bromide,OCUM1,0.790356
25255,Pyridostatin,OCUM1,5.155428
25256,RO-3306,OCUM1,5.319114
25257,RVX-208,OCUM1,5.392989
25258,Rapamycin,OCUM1,0.560551
25259,Refametinib,OCUM1,-2.613719
25260,Ribociclib,OCUM1,5.028286
25261,Romidepsin,OCUM1,-5.351522
25262,Rucaparib,OCUM1,2.681152
25263,Ruxolitinib,OCUM1,4.759338
25264,SB216763,OCUM1,6.453899
25265,SB590885,OCUM1,5.684799
25266,SCH772984,OCUM1,-2.626572
25267,SGC-CBP30,OCUM1,4.322083
25268,SGC0946,OCUM1,3.077245
25269,SN-38,OCUM1,-3.773098
25270,Sabutoclax,OCUM1,1.834293
25271,Sapitinib,OCUM1,5.691109
25272,Savolitinib,OCUM1,2.453894
25273,Schweinfurthin A,OCUM1,4.571484
25274,Selumetinib,OCUM1,-2.238124
25275,Sepantronium bromide,OCUM1,-0.41122
25276,Serdemetan,OCUM1,5.483843
25277,Staurosporine,OCUM1,-0.472338
25278,TW 37,OCUM1,2.722972
25279,Talazoparib,OCUM1,3.744154
25280,Tamoxifen,OCUM1,5.387525
25281,Tanespimycin,OCUM1,-2.525569
25282,Taselisib,OCUM1,2.619641
25283,Temozolomide,OCUM1,7.397008
25284,Temsirolimus,OCUM1,0.658251
25285,Teniposide,OCUM1,2.885794
25286,Topotecan,OCUM1,0.907451
25287,Trametinib,OCUM1,-6.577493
25288,UMI-77,OCUM1,2.932112
25289,UNC0379,OCUM1,5.083425
25290,UNC0638,OCUM1,5.067611
25291,Ulixertinib,OCUM1,-0.461602
25292,Uprosertib,OCUM1,2.420755
25293,VE-822,OCUM1,1.615334
25294,VE821,OCUM1,1.928115
25295,VX-11e,OCUM1,-1.142405
25296,Veliparib,OCUM1,4.527726
25297,Venetoclax,OCUM1,3.411582
25298,Vinblastine,OCUM1,-1.940568
25299,Vincristine,OCUM1,1.415083
25300,Vismodegib,OCUM1,5.784028
25301,Vorinostat,OCUM1,1.454618
25302,WEHI-539,OCUM1,3.141118
25303,WIKI4,OCUM1,5.693623
25304,WZ4003,OCUM1,3.589356
25305,Wee1 Inhibitor,OCUM1,1.522722
25306,Wnt-C59,OCUM1,4.981138
25307,XAV939,OCUM1,5.019882
25308,YK-4-279,OCUM1,5.286678
25309,ZM447439,OCUM1,2.840177
25310,Zoledronate,OCUM1,5.334467
25311,alpha-lipoic acid,OCUM1,8.749129
25312,glutathione,OCUM1,9.945442
25313,5-azacytidine,AU565,2.069555
25314,A-366,AU565,5.275709
25315,ABT737,AU565,2.661418
25316,AGI-5198,AU565,4.403131
25317,AGI-6780,AU565,3.108145
25318,AGK2,AU565,2.713208
25319,AMG-319,AU565,3.79796
25320,AT13148,AU565,0.740953
25321,AZ6102,AU565,1.802298
25322,AZ960,AU565,1.655072
25323,AZD1208,AU565,5.074743
25324,AZD1332,AU565,4.736679
25325,AZD2014,AU565,1.186665
25326,AZD3759,AU565,1.940827
25327,AZD4547,AU565,3.147118
25328,AZD5153,AU565,3.903011
25329,AZD5438,AU565,1.950772
25330,AZD5991,AU565,-1.794114
25331,AZD7762,AU565,0.330062
25332,Acetalax,AU565,0.35542
25333,Afatinib,AU565,-1.533974
25334,Afuresertib,AU565,1.352124
25335,Alisertib,AU565,2.659304
25336,Alpelisib,AU565,2.140057
25337,Avagacestat,AU565,4.92651
25338,Axitinib,AU565,3.274619
25339,BIBR-1532,AU565,5.225495
25340,BMS-345541,AU565,2.25122
25341,BMS-536924,AU565,2.439827
25342,BMS-754807,AU565,2.708638
25343,Bleomycin,AU565,2.876535
25344,Bleomycin (50 uM),AU565,4.963998
25345,Bosutinib,AU565,3.200605
25346,Bromosporine,AU565,3.349025
25347,Buparlisib,AU565,0.646819
25348,CCT007093,AU565,2.379177
25349,CPI-637,AU565,4.506644
25350,CZC24832,AU565,5.27634
25351,Camptothecin,AU565,-2.834675
25352,Carmustine,AU565,6.421308
25353,Cediranib,AU565,1.826338
25354,Cisplatin,AU565,2.929646
25355,Crizotinib,AU565,3.053697
25356,Cyclophosphamide,AU565,4.997487
25357,Cytarabine,AU565,1.7464
25358,Dabrafenib,AU565,4.48031
25359,Dacarbazine,AU565,5.854195
25360,Dactinomycin,AU565,-2.526998
25361,Dactolisib,AU565,-1.648246
25362,Dasatinib,AU565,3.062118
25363,Dihydrorotenone,AU565,2.238383
25364,Dinaciclib,AU565,-3.203558
25365,Docetaxel,AU565,-5.279645
25366,Doramapimod,AU565,4.106212
25367,EPZ004777,AU565,4.965866
25368,EPZ5676,AU565,4.901118
25369,Elephantin,AU565,3.821059
25370,Entinostat,AU565,0.399719
25371,Entospletinib,AU565,3.645859
25372,Epirubicin,AU565,-1.417444
25373,Erlotinib,AU565,1.94858
25374,Fludarabine,AU565,5.036752
25375,Foretinib,AU565,1.075872
25376,GDC0810,AU565,3.981073
25377,GNE-317,AU565,-0.169527
25378,GSK-LSD1,AU565,2.681181
25379,GSK1904529A,AU565,2.584247
25380,GSK2110183B,AU565,1.999773
25381,GSK2578215A,AU565,3.909514
25382,GSK2606414,AU565,3.182869
25383,GSK269962A,AU565,3.63145
25384,GSK2830371,AU565,5.364747
25385,GSK343,AU565,3.772635
25386,GSK591,AU565,2.151563
25387,GW441756,AU565,2.109145
25388,Gallibiscoquinazole,AU565,3.062162
25389,Gefitinib,AU565,1.140302
25390,Gemcitabine,AU565,-2.733764
25391,I-BET-762,AU565,5.354676
25392,I-BRD9,AU565,3.672076
25393,IWP-2,AU565,2.085058
25394,Ibrutinib,AU565,-0.541741
25395,Ipatasertib,AU565,2.399006
25396,Irinotecan,AU565,2.423628
25397,JNK Inhibitor VIII,AU565,4.88385
25398,JQ1,AU565,4.074715
25399,KRAS (G12C) Inhibitor-12,AU565,3.148681
25400,L-Oxonoreleagnine,AU565,3.715306
25401,LCL161,AU565,4.248095
25402,LGK974,AU565,3.589535
25403,LJI308,AU565,4.878596
25404,LMP744,AU565,-1.384093
25405,LY2109761,AU565,4.796729
25406,Lapatinib,AU565,-0.866544
25407,Leflunomide,AU565,5.213377
25408,Lenalidomide,AU565,4.970281
25409,Lestaurtinib,AU565,0.437394
25410,Linsitinib,AU565,2.559448
25411,Luminespib,AU565,-1.847113
25412,MIRA-1,AU565,4.741986
25413,MK-1775,AU565,1.63961
25414,MK-2206,AU565,1.704486
25415,MK-8776,AU565,2.055796
25416,ML323,AU565,4.99633
25417,MN-64,AU565,2.007538
25418,Methotrexate,AU565,-2.470854
25419,Mirin,AU565,3.963031
25420,Mitoxantrone,AU565,-0.940022
25421,Motesanib,AU565,5.361802
25422,Mycophenolic acid,AU565,3.4328
25423,N-acetyl cysteine,AU565,9.530273
25424,NU7441,AU565,1.876963
25425,NVP-ADW742,AU565,2.195855
25426,Navitoclax,AU565,1.905887
25427,Nelarabine,AU565,5.533383
25428,Nilotinib,AU565,1.803812
25429,Niraparib,AU565,4.559704
25430,Nutlin-3a (-),AU565,4.416541
25431,OF-1,AU565,3.805692
25432,OSI-027,AU565,1.056956
25433,OTX015,AU565,5.364747
25434,Obatoclax Mesylate,AU565,0.728222
25435,Olaparib,AU565,4.460234
25436,Osimertinib,AU565,-1.017218
25437,Oxaliplatin,AU565,5.531676
25438,P22077,AU565,4.560861
25439,PCI-34051,AU565,3.737514
25440,PD0325901,AU565,3.535307
25441,PD173074,AU565,3.635882
25442,PF-4708671,AU565,4.666131
25443,PFI3,AU565,5.363296
25444,PLX-4720,AU565,4.730618
25445,POMHEX,AU565,0.954004
25446,PRIMA-1MET,AU565,3.023483
25447,PRT062607,AU565,4.379475
25448,Paclitaxel,AU565,-4.935798
25449,Palbociclib,AU565,3.208356
25450,Pevonedistat,AU565,2.443641
25451,Picolinici-acid,AU565,5.142951
25452,Pictilisib,AU565,0.199943
25453,Podophyllotoxin bromide,AU565,-1.739591
25454,Pyridostatin,AU565,4.651537
25455,RO-3306,AU565,2.563605
25456,RVX-208,AU565,5.364747
25457,Rapamycin,AU565,-5.17862
25458,Refametinib,AU565,3.895735
25459,Remodelin,AU565,5.160811
25460,Ribociclib,AU565,3.495722
25461,Romidepsin,AU565,-4.873112
25462,Rucaparib,AU565,4.154425
25463,Ruxolitinib,AU565,4.550693
25464,SB216763,AU565,4.38085
25465,SB590885,AU565,3.757195
25466,SCH772984,AU565,2.838178
25467,SGC-CBP30,AU565,3.601529
25468,SGC0946,AU565,1.298817
25469,SN-38,AU565,-3.64009
25470,Sabutoclax,AU565,0.892565
25471,Sapitinib,AU565,0.452636
25472,Savolitinib,AU565,2.684313
25473,Schweinfurthin A,AU565,2.178403
25474,Selumetinib,AU565,5.341331
25475,Sepantronium bromide,AU565,-3.302991
25476,Serdemetan,AU565,2.786616
25477,Staurosporine,AU565,-2.666114
25478,Talazoparib,AU565,2.796539
25479,Tamoxifen,AU565,2.907559
25480,Tanespimycin,AU565,-0.186915
25481,Taselisib,AU565,1.676281
25482,Temozolomide,AU565,7.155079
25483,Temsirolimus,AU565,0.804308
25484,Teniposide,AU565,-0.341764
25485,Topotecan,AU565,-1.430483
25486,Tozasertib,AU565,4.322451
25487,Trametinib,AU565,3.351415
25488,UMI-77,AU565,2.835375
25489,UNC0379,AU565,3.460653
25490,UNC0638,AU565,4.450834
25491,Ulixertinib,AU565,3.015936
25492,Uprosertib,AU565,0.739235
25493,VE-822,AU565,2.999995
25494,VE821,AU565,3.152281
25495,VX-11e,AU565,3.365259
25496,Veliparib,AU565,5.360538
25497,Venetoclax,AU565,3.176001
25498,Vinblastine,AU565,-2.720184
25499,Vincristine,AU565,-2.936656
25500,Vismodegib,AU565,4.653627
25501,Vorinostat,AU565,0.608312
25502,WEHI-539,AU565,2.839409
25503,WIKI4,AU565,3.335398
25504,WZ4003,AU565,3.202795
25505,Wee1 Inhibitor,AU565,2.062624
25506,Wnt-C59,AU565,4.083617
25507,XAV939,AU565,4.248134
25508,YK-4-279,AU565,2.912598
25509,ZM447439,AU565,2.320212
25510,Zoledronate,AU565,3.534569
25511,alpha-lipoic acid,AU565,7.682619
25512,glutathione,AU565,9.169454
25513,5-azacytidine,CL11,3.194754
25514,A-366,CL11,6.9699
25515,ABT737,CL11,1.687693
25516,AGI-5198,CL11,4.775961
25517,AGI-6780,CL11,6.17276
25518,AGK2,CL11,4.1495
25519,AMG-319,CL11,6.892455
25520,AT13148,CL11,3.040739
25521,AZ6102,CL11,1.110399
25522,AZ960,CL11,2.438257
25523,AZD1208,CL11,6.952535
25524,AZD1332,CL11,5.175062
25525,AZD2014,CL11,2.87541
25526,AZD3759,CL11,4.230131
25527,AZD4547,CL11,6.132315
25528,AZD5153,CL11,0.809183
25529,AZD5438,CL11,4.704322
25530,AZD5991,CL11,7.019977
25531,AZD7762,CL11,0.004808
25532,Acetalax,CL11,2.390141
25533,Afatinib,CL11,2.991575
25534,Afuresertib,CL11,3.820125
25535,Alisertib,CL11,-1.092149
25536,Alpelisib,CL11,4.359651
25537,Avagacestat,CL11,5.767201
25538,Axitinib,CL11,1.368949
25539,BI-2536,CL11,-0.257176
25540,BIBR-1532,CL11,6.753341
25541,BMS-345541,CL11,4.982635
25542,BMS-536924,CL11,2.15333
25543,BMS-754807,CL11,0.878156
25544,Bleomycin,CL11,4.292636
25545,Bleomycin (50 uM),CL11,3.176159
25546,Bosutinib,CL11,4.892348
25547,Bromosporine,CL11,2.690829
25548,Buparlisib,CL11,1.822649
25549,CCT007093,CL11,6.327833
25550,CPI-637,CL11,6.254129
25551,CZC24832,CL11,5.006375
25552,Camptothecin,CL11,-1.961786
25553,Carmustine,CL11,6.706658
25554,Cediranib,CL11,2.696768
25555,Cisplatin,CL11,3.922438
25556,Crizotinib,CL11,2.394495
25557,Cyclophosphamide,CL11,5.19227
25558,Cytarabine,CL11,2.199201
25559,Dabrafenib,CL11,5.13303
25560,Dacarbazine,CL11,7.166053
25561,Dactinomycin,CL11,-1.104517
25562,Dactolisib,CL11,0.268798
25563,Dasatinib,CL11,2.777993
25564,Dihydrorotenone,CL11,1.335545
25565,Dinaciclib,CL11,-0.257309
25566,Docetaxel,CL11,-1.409711
25567,Doramapimod,CL11,6.543028
25568,EPZ004777,CL11,6.201841
25569,EPZ5676,CL11,7.018874
25570,Elephantin,CL11,4.861228
25571,Entinostat,CL11,3.427241
25572,Entospletinib,CL11,4.688342
25573,Epirubicin,CL11,1.326433
25574,Erlotinib,CL11,5.69723
25575,Fludarabine,CL11,6.569622
25576,Foretinib,CL11,0.10531
25577,GDC0810,CL11,5.774467
25578,GNE-317,CL11,2.463961
25579,GSK-LSD1,CL11,2.676924
25580,GSK1904529A,CL11,5.64105
25581,GSK2110183B,CL11,5.220811
25582,GSK2578215A,CL11,6.583592
25583,GSK2606414,CL11,3.923798
25584,GSK2830371,CL11,7.019977
25585,GSK343,CL11,4.028639
25586,GSK591,CL11,3.583449
25587,GW441756,CL11,4.537042
25588,Gallibiscoquinazole,CL11,4.13375
25589,Gefitinib,CL11,5.116532
25590,Gemcitabine,CL11,-2.046594
25591,I-BET-762,CL11,3.148211
25592,I-BRD9,CL11,6.692139
25593,IWP-2,CL11,4.078185
25594,Ibrutinib,CL11,6.955818
25595,Ipatasertib,CL11,5.065921
25596,Irinotecan,CL11,4.846223
25597,JNK Inhibitor VIII,CL11,5.973974
25598,JQ1,CL11,0.393509
25599,KRAS (G12C) Inhibitor-12,CL11,5.967151
25600,L-Oxonoreleagnine,CL11,5.6612
25601,LCL161,CL11,6.787419
25602,LGK974,CL11,6.046885
25603,LJI308,CL11,5.254132
25604,LMP744,CL11,2.776084
25605,LY2109761,CL11,6.332346
25606,Lapatinib,CL11,4.97206
25607,Leflunomide,CL11,5.539296
25608,Lenalidomide,CL11,6.753312
25609,Lestaurtinib,CL11,-0.446411
25610,Linsitinib,CL11,4.156795
25611,Luminespib,CL11,-0.275875
25612,MIRA-1,CL11,6.16635
25613,MK-1775,CL11,0.637764
25614,MK-2206,CL11,4.656927
25615,MK-8776,CL11,2.848246
25616,ML323,CL11,4.930698
25617,MN-64,CL11,5.366943
25618,Methotrexate,CL11,0.699868
25619,Mirin,CL11,5.314391
25620,Mitoxantrone,CL11,4.282933
25621,Motesanib,CL11,7.00607
25622,Mycophenolic acid,CL11,1.095753
25623,N-acetyl cysteine,CL11,10.125888
25624,NU7441,CL11,2.209906
25625,NVP-ADW742,CL11,4.037368
25626,Navitoclax,CL11,0.642392
25627,Nelarabine,CL11,7.710838
25628,Nilotinib,CL11,4.788857
25629,Niraparib,CL11,4.591663
25630,Nutlin-3a (-),CL11,6.16522
25631,OF-1,CL11,5.253486
25632,OSI-027,CL11,3.986663
25633,OTX015,CL11,1.848358
25634,Obatoclax Mesylate,CL11,-1.004767
25635,Olaparib,CL11,6.452799
25636,Osimertinib,CL11,2.800677
25637,Oxaliplatin,CL11,6.098312
25638,P22077,CL11,5.275817
25639,PCI-34051,CL11,4.865563
25640,PD0325901,CL11,-3.118838
25641,PD173074,CL11,5.329754
25642,PFI3,CL11,4.996158
25643,PLX-4720,CL11,6.57643
25644,POMHEX,CL11,0.837002
25645,PRIMA-1MET,CL11,3.425472
25646,PRT062607,CL11,4.807751
25647,Paclitaxel,CL11,1.034424
25648,Palbociclib,CL11,4.409959
25649,Pevonedistat,CL11,2.375769
25650,Picolinici-acid,CL11,6.52266
25651,Pictilisib,CL11,2.356937
25652,Podophyllotoxin bromide,CL11,1.760912
25653,Pyridostatin,CL11,6.625126
25654,RO-3306,CL11,2.642525
25655,RVX-208,CL11,5.40731
25656,Rapamycin,CL11,-2.482589
25657,Refametinib,CL11,-1.749946
25658,Remodelin,CL11,4.446118
25659,Ribociclib,CL11,4.291736
25660,Romidepsin,CL11,-0.122035
25661,Rucaparib,CL11,4.501985
25662,Ruxolitinib,CL11,5.970113
25663,SB216763,CL11,6.481093
25664,SB505124,CL11,4.725338
25665,SB590885,CL11,5.407204
25666,SCH772984,CL11,0.367351
25667,SGC-CBP30,CL11,6.147208
25668,SGC0946,CL11,3.749827
25669,SN-38,CL11,-3.523626
25670,Sabutoclax,CL11,0.491317
25671,Sapitinib,CL11,7.292766
25672,Savolitinib,CL11,3.352042
25673,Schweinfurthin A,CL11,2.924872
25674,Selumetinib,CL11,-0.14758
25675,Sepantronium bromide,CL11,-1.011504
25676,Serdemetan,CL11,5.195289
25677,Staurosporine,CL11,-0.724764
25678,Talazoparib,CL11,3.197435
25679,Tamoxifen,CL11,4.241495
25680,Tanespimycin,CL11,2.712757
25681,Taselisib,CL11,3.463324
25682,Temozolomide,CL11,8.212306
25683,Temsirolimus,CL11,1.562119
25684,Teniposide,CL11,2.959354
25685,Topotecan,CL11,1.089739
25686,Trametinib,CL11,-4.974457
25687,UMI-77,CL11,3.197558
25688,UNC0379,CL11,6.583459
25689,UNC0638,CL11,6.275565
25690,Ulixertinib,CL11,0.690774
25691,Uprosertib,CL11,3.212874
25692,VE-822,CL11,3.680088
25693,VE821,CL11,2.522946
25694,VX-11e,CL11,-0.577606
25695,Veliparib,CL11,6.695347
25696,Venetoclax,CL11,3.874167
25697,Vinblastine,CL11,-0.173767
25698,Vincristine,CL11,2.371251
25699,Vismodegib,CL11,6.130893
25700,Vorinostat,CL11,1.248853
25701,WEHI-539,CL11,3.801016
25702,WIKI4,CL11,4.415773
25703,WZ4003,CL11,4.014026
25704,Wee1 Inhibitor,CL11,3.230247
25705,Wnt-C59,CL11,4.901227
25706,XAV939,CL11,5.258202
25707,YK-4-279,CL11,2.336114
25708,ZM447439,CL11,2.190266
