,drug,cell_line,IC50
17809,EPZ5676,SCC9,5.777906
17810,Elephantin,SCC9,4.310578
17811,Entinostat,SCC9,3.240183
17812,Epirubicin,SCC9,0.715191
17813,Erlotinib,SCC9,2.083556
17814,Fludarabine,SCC9,5.388207
17815,Foretinib,SCC9,1.639379
17816,Fulvestrant,SCC9,4.663906
17817,GDC0810,SCC9,4.472276
17818,GNE-317,SCC9,2.11915
17819,GSK-LSD1,SCC9,3.608387
17820,GSK1904529A,SCC9,5.873161
17821,GSK2110183B,SCC9,4.193849
17822,GSK2578215A,SCC9,5.259572
17823,GSK2606414,SCC9,3.248888
17824,GSK2801,SCC9,4.874476
17825,GSK2830371,SCC9,5.955502
17826,GSK343,SCC9,3.879852
17827,GSK591,SCC9,5.80556
17828,GW441756,SCC9,3.515423
17829,Gallibiscoquinazole,SCC9,3.445381
17830,Gemcitabine,SCC9,2.770844
17831,I-BET-762,SCC9,2.911261
17832,I-BRD9,SCC9,4.635747
17833,ICL-SIRT078,SCC9,5.47913
17834,Ibrutinib,SCC9,4.663118
17835,Ipatasertib,SCC9,4.971861
17836,Irinotecan,SCC9,4.599889
17837,JNK Inhibitor VIII,SCC9,5.546787
17838,JQ1,SCC9,2.652344
17839,KRAS (G12C) Inhibitor-12,SCC9,5.624724
17840,KU-55933,SCC9,4.679854
17841,L-Oxonoreleagnine,SCC9,3.611119
17842,LCL161,SCC9,4.078136
17843,LGK974,SCC9,3.942443
17844,LJI308,SCC9,5.326355
17845,LMP744,SCC9,1.893002
17846,LY2109761,SCC9,5.713729
17847,Lapatinib,SCC9,1.430358
17848,Lenalidomide,SCC9,5.199678
17849,Lestaurtinib,SCC9,0.422523
17850,Linsitinib,SCC9,3.566151
17851,Luminespib,SCC9,-3.40686
17852,MG-132,SCC9,-1.155812
17853,MIM1,SCC9,4.560176
17854,MIRA-1,SCC9,5.745236
17855,MK-1775,SCC9,1.877976
17856,MK-2206,SCC9,3.259852
17857,MK-8776,SCC9,4.457069
17858,ML323,SCC9,4.151394
17859,MN-64,SCC9,5.290109
17860,Methotrexate,SCC9,3.17868
17861,Mirin,SCC9,3.62983
17862,Mitoxantrone,SCC9,2.058651
17863,Motesanib,SCC9,5.955502
17864,N-acetyl cysteine,SCC9,10.925514
17865,NU7441,SCC9,4.562852
17866,NVP-ADW742,SCC9,4.011024
17867,Navitoclax,SCC9,3.359843
17868,Nelarabine,SCC9,6.4234
17869,Nilotinib,SCC9,4.839781
17870,Niraparib,SCC9,3.537698
17871,Nutlin-3a (-),SCC9,5.720497
17872,OF-1,SCC9,3.725257
17873,OSI-027,SCC9,1.837082
17874,OTX015,SCC9,1.984471
17875,Obatoclax Mesylate,SCC9,0.760824
17876,Olaparib,SCC9,4.906524
17877,Osimertinib,SCC9,1.209734
17878,Oxaliplatin,SCC9,6.264061
17879,P22077,SCC9,5.81369
17880,PCI-34051,SCC9,5.79077
17881,PD0325901,SCC9,0.387716
17882,PFI-1,SCC9,5.068764
17883,PFI3,SCC9,5.778173
17884,PLX-4720,SCC9,4.987563
17885,POMHEX,SCC9,0.703377
17886,PRIMA-1MET,SCC9,3.872279
17887,PRT062607,SCC9,1.885614
17888,Paclitaxel,SCC9,-0.156376
17889,Palbociclib,SCC9,4.741656
17890,Pevonedistat,SCC9,4.255045
17891,Picolinici-acid,SCC9,5.774083
17892,Podophyllotoxin bromide,SCC9,-0.739613
17893,RO-3306,SCC9,4.129245
17894,RVX-208,SCC9,4.715031
17895,Rapamycin,SCC9,-0.055214
17896,Refametinib,SCC9,1.427221
17897,Ribociclib,SCC9,4.383123
17898,Romidepsin,SCC9,-6.650681
17899,Rucaparib,SCC9,4.174395
17900,SB216763,SCC9,5.908237
17901,SB590885,SCC9,5.098124
17902,SCH772984,SCC9,1.419154
17903,SGC-CBP30,SCC9,4.005378
17904,SGC0946,SCC9,2.501978
17905,SN-38,SCC9,3.673908
17906,Sabutoclax,SCC9,0.036203
17907,Savolitinib,SCC9,3.505426
17908,Schweinfurthin A,SCC9,3.652917
17909,Selumetinib,SCC9,2.528732
17910,Sepantronium bromide,SCC9,-4.106277
17911,Serdemetan,SCC9,4.781228
17912,Sinularin,SCC9,4.446015
17913,Sorafenib,SCC9,2.79716
17914,Staurosporine,SCC9,-1.811319
17915,TW 37,SCC9,1.684254
17916,Tamoxifen,SCC9,4.521766
17917,Tanespimycin,SCC9,-2.005817
17918,Taselisib,SCC9,0.360084
17919,Telomerase Inhibitor IX,SCC9,1.746645
17920,Temozolomide,SCC9,6.642065
17921,Temsirolimus,SCC9,2.295794
17922,Teniposide,SCC9,0.111997
17923,Topotecan,SCC9,0.567401
17924,UMI-77,SCC9,3.621099
17925,Ulixertinib,SCC9,1.690143
17926,Uprosertib,SCC9,2.493804
17927,VE821,SCC9,5.6788
17928,VX-11e,SCC9,2.105286
17929,Veliparib,SCC9,5.370612
17930,Venetoclax,SCC9,3.272588
17931,Vinblastine,SCC9,-2.521878
17932,Vincristine,SCC9,-1.179047
17933,Vinorelbine,SCC9,-2.65051
17934,Vismodegib,SCC9,5.890209
17935,Vorinostat,SCC9,3.047478
17936,WIKI4,SCC9,4.050737
17937,WZ4003,SCC9,3.112877
17938,Wee1 Inhibitor,SCC9,4.098456
17939,Wnt-C59,SCC9,4.851378
17940,XAV939,SCC9,3.477496
17941,YK-4-279,SCC9,4.134057
17942,ZM447439,SCC9,4.888622
17943,Zoledronate,SCC9,4.346064
17944,alpha-lipoic acid,SCC9,7.231306
17945,glutathione,SCC9,9.701917
17946,5-Fluorouracil,L363,3.417615
17947,5-azacytidine,L363,2.585955
17948,A-366,L363,3.61474
17949,ABT737,L363,1.746409
17950,AGI-5198,L363,2.746148
17951,AGI-6780,L363,3.1402
17952,AGK2,L363,1.739216
17953,AMG-319,L363,4.31602
17954,AZ6102,L363,2.140772
17955,AZD1332,L363,4.421774
17956,AZD2014,L363,0.380345
17957,AZD3759,L363,2.149019
17958,AZD4547,L363,2.734761
17959,AZD5153,L363,0.061221
17960,AZD5363,L363,1.521672
17961,AZD5438,L363,0.298729
17962,AZD5582,L363,1.431408
17963,AZD5991,L363,-1.618391
17964,AZD6738,L363,1.143858
17965,AZD7762,L363,-2.18724
17966,AZD8055,L363,-1.775
17967,AZD8186,L363,2.954536
17968,Acetalax,L363,5.234202
17969,Afatinib,L363,1.502673
17970,Afuresertib,L363,0.347563
17971,Alisertib,L363,3.962156
17972,Avagacestat,L363,4.209536
17973,Axitinib,L363,2.876356
17974,BI-2536,L363,-4.181943
17975,BIBR-1532,L363,4.421774
17976,BMS-345541,L363,1.624633
17977,BMS-536924,L363,-0.73183
17978,BMS-754807,L363,-0.173873
17979,Bleomycin,L363,2.256887
17980,Bleomycin (50 uM),L363,3.948344
17981,Bortezomib,L363,-4.904217
17982,Bosutinib,L363,1.103894
17983,Bromosporine,L363,0.751033
17984,Buparlisib,L363,-0.600475
17985,CCT007093,L363,4.391653
17986,CPI-637,L363,2.950294
17987,CZC24832,L363,3.161257
17988,Camptothecin,L363,-1.351523
17989,Carmustine,L363,5.168072
17990,Cediranib,L363,2.031632
17991,Cisplatin,L363,2.031842
17992,Crizotinib,L363,1.586762
17993,Cyclophosphamide,L363,3.839747
17994,Cytarabine,L363,2.812336
17995,Dabrafenib,L363,2.509565
17996,Dactinomycin,L363,-3.661955
17997,Dactolisib,L363,-2.308634
17998,Daporinad,L363,-3.730484
17999,Dihydrorotenone,L363,-0.355428
18000,Dinaciclib,L363,-3.962621
18001,Docetaxel,L363,-4.881104
18002,Doramapimod,L363,4.039873
18003,EHT-1864,L363,2.361526
18004,EPZ004777,L363,3.323136
18005,EPZ5676,L363,3.816161
18006,Elephantin,L363,1.748221
18007,Entinostat,L363,0.874451
18008,Epirubicin,L363,-1.272791
18009,Erlotinib,L363,2.630833
18010,Fludarabine,L363,4.824045
18011,Foretinib,L363,1.052116
18012,Fulvestrant,L363,2.256931
18013,GDC0810,L363,4.085005
18014,GNE-317,L363,-0.385755
18015,GSK-LSD1,L363,0.761424
18016,GSK1904529A,L363,3.050719
18017,GSK2110183B,L363,1.098094
18018,GSK2578215A,L363,4.318547
18019,GSK2606414,L363,3.344863
18020,GSK2801,L363,3.068692
18021,GSK2830371,L363,4.421774
18022,GSK343,L363,1.779133
18023,GSK591,L363,4.408394
18024,GW441756,L363,2.760135
18025,Gallibiscoquinazole,L363,1.964568
18026,Gemcitabine,L363,-1.057473
18027,I-BET-762,L363,1.831903
18028,I-BRD9,L363,2.643335
18029,ICL-SIRT078,L363,2.458273
18030,Ibrutinib,L363,4.421774
18031,Ipatasertib,L363,2.55086
18032,Irinotecan,L363,3.891953
18033,JNK Inhibitor VIII,L363,3.561022
18034,JQ1,L363,-0.095965
18035,KRAS (G12C) Inhibitor-12,L363,3.968169
18036,KU-55933,L363,4.421539
18037,L-Oxonoreleagnine,L363,2.932149
18038,LCL161,L363,3.357262
18039,LGK974,L363,3.293396
18040,LJI308,L363,4.421774
18041,LMP744,L363,-0.121105
18042,LY2109761,L363,4.421698
18043,Lapatinib,L363,3.147489
18044,Lenalidomide,L363,2.801604
18045,Lestaurtinib,L363,-1.672858
18046,Linsitinib,L363,1.530757
18047,Luminespib,L363,-3.864323
18048,MG-132,L363,-1.866992
18049,MIM1,L363,2.757966
18050,MIRA-1,L363,3.363577
18051,MK-1775,L363,-0.931897
18052,MK-2206,L363,1.120305
18053,ML323,L363,3.189259
18054,MN-64,L363,4.421774
18055,Methotrexate,L363,1.399332
18056,Mirin,L363,4.273773
18057,Mitoxantrone,L363,1.001148
18058,Motesanib,L363,4.416222
18059,N-acetyl cysteine,L363,9.252199
18060,NU7441,L363,2.817544
18061,NVP-ADW742,L363,1.751147
18062,Navitoclax,L363,2.410749
18063,Nelarabine,L363,4.843708
18064,Nilotinib,L363,1.523899
18065,Niraparib,L363,4.049324
18066,Nutlin-3a (-),L363,3.949906
18067,OF-1,L363,4.137617
18068,OSI-027,L363,1.68215
18069,OTX015,L363,1.019171
18070,Obatoclax Mesylate,L363,0.882215
18071,Olaparib,L363,4.511359
18072,Osimertinib,L363,1.275031
18073,Oxaliplatin,L363,4.347088
18074,P22077,L363,4.421774
18075,PCI-34051,L363,3.834408
18076,PD0325901,L363,3.387489
18077,PFI-1,L363,3.352383
18078,PFI3,L363,3.860607
18079,PLX-4720,L363,2.885618
18080,POMHEX,L363,0.994834
18081,PRIMA-1MET,L363,2.637912
18082,PRT062607,L363,1.545561
18083,Paclitaxel,L363,-4.826922
18084,Palbociclib,L363,2.480464
18085,Pevonedistat,L363,-0.803895
18086,Picolinici-acid,L363,3.61368
18087,Podophyllotoxin bromide,L363,-1.551475
18088,RO-3306,L363,2.541301
18089,RVX-208,L363,3.892948
18090,Rapamycin,L363,-4.548349
18091,Refametinib,L363,3.144758
18092,Ribociclib,L363,2.954098
18093,Romidepsin,L363,-5.717589
18094,Rucaparib,L363,2.572746
18095,SB216763,L363,4.421454
18096,SB590885,L363,3.255472
18097,SCH772984,L363,3.935184
18098,SGC-CBP30,L363,2.611302
18099,SGC0946,L363,1.417332
18100,SN-38,L363,2.559335
18101,Sabutoclax,L363,-0.80918
18102,Savolitinib,L363,1.371134
18103,Schweinfurthin A,L363,-1.498604
18104,Selumetinib,L363,4.05967
18105,Sepantronium bromide,L363,-5.61504
18106,Serdemetan,L363,2.668967
18107,Sinularin,L363,3.179729
18108,Sorafenib,L363,2.019054
18109,Staurosporine,L363,-4.001836
18110,TW 37,L363,-0.173155
18111,Tamoxifen,L363,2.063489
18112,Tanespimycin,L363,-1.764462
18113,Taselisib,L363,0.421277
18114,Telomerase Inhibitor IX,L363,0.10985
18115,Temozolomide,L363,5.656398
18116,Teniposide,L363,-0.102858
18117,Topotecan,L363,1.107948
18118,UMI-77,L363,2.358435
18119,Ulixertinib,L363,1.160255
18120,Uprosertib,L363,0.727662
18121,VE821,L363,2.725978
18122,VX-11e,L363,2.311476
18123,Veliparib,L363,3.902991
18124,Venetoclax,L363,0.753716
18125,Vinblastine,L363,-6.22822
18126,Vincristine,L363,-4.012593
18127,Vinorelbine,L363,-4.907684
18128,Vismodegib,L363,4.086907
18129,Vorinostat,L363,0.471782
18130,WIKI4,L363,2.127899
18131,WZ4003,L363,1.560153
18132,Wee1 Inhibitor,L363,0.556135
18133,Wnt-C59,L363,3.702286
18134,XAV939,L363,4.01516
18135,YK-4-279,L363,0.790632
18136,ZM447439,L363,1.960894
18137,Zoledronate,L363,2.346272
18138,alpha-lipoic acid,L363,6.91498
18139,glutathione,L363,8.409437
18140,5-Fluorouracil,NCIH2444,6.334661
18141,ABT737,NCIH2444,3.662786
18142,AGI-5198,NCIH2444,6.565401
18143,AGI-6780,NCIH2444,6.322873
18144,AMG-319,NCIH2444,6.633859
18145,AZ6102,NCIH2444,4.871474
18146,AZD3759,NCIH2444,3.556394
18147,AZD4547,NCIH2444,6.776079
18148,AZD5363,NCIH2444,4.306669
18149,AZD5582,NCIH2444,6.697293
18150,AZD6482,NCIH2444,5.572819
18151,AZD6738,NCIH2444,5.521893
18152,AZD7762,NCIH2444,4.553799
18153,AZD8186,NCIH2444,4.586902
18154,Afatinib,NCIH2444,4.697129
18155,Afuresertib,NCIH2444,5.053394
18156,Alisertib,NCIH2444,4.82508
18157,Avagacestat,NCIH2444,5.789513
18158,Axitinib,NCIH2444,5.763655
18159,BI-2536,NCIH2444,2.125215
18160,BIBR-1532,NCIH2444,6.5165
18161,BMS-345541,NCIH2444,5.174321
18162,BMS-536924,NCIH2444,6.226575
18163,BMS-754807,NCIH2444,4.4959
18164,BX795,NCIH2444,5.537906
18165,Bicalutamide,NCIH2444,5.097666
18166,Bortezomib,NCIH2444,0.486914
18167,Bosutinib,NCIH2444,4.680731
18168,Buparlisib,NCIH2444,5.18948
18169,CCT-018159,NCIH2444,6.769747
18170,CCT007093,NCIH2444,6.612864
18171,CHIR-99021,NCIH2444,5.723416
18172,CZC24832,NCIH2444,5.945944
18173,Camptothecin,NCIH2444,2.64024
18174,Cediranib,NCIH2444,6.030002
18175,Crizotinib,NCIH2444,5.610263
18176,Cyclophosphamide,NCIH2444,6.747036
18177,Dabrafenib,NCIH2444,5.229873
18178,Dactinomycin,NCIH2444,1.367773
18179,Dactolisib,NCIH2444,2.315481
18180,Daporinad,NCIH2444,2.241254
18181,Dinaciclib,NCIH2444,2.8353
18182,Docetaxel,NCIH2444,0.423808
18183,Doramapimod,NCIH2444,4.804225
18184,EHT-1864,NCIH2444,4.080365
18185,EPZ004777,NCIH2444,4.906156
18186,EPZ5676,NCIH2444,6.764059
18187,Elesclomol,NCIH2444,1.436596
18188,Entinostat,NCIH2444,3.836278
18189,Epirubicin,NCIH2444,5.309053
18190,Erlotinib,NCIH2444,5.389871
18191,Foretinib,NCIH2444,4.008698
18192,Fulvestrant,NCIH2444,4.473494
18193,GDC0810,NCIH2444,6.715308
18194,GNE-317,NCIH2444,3.36503
18195,GSK1904529A,NCIH2444,6.384605
18196,GSK2578215A,NCIH2444,5.553902
18197,GSK2606414,NCIH2444,6.776079
18198,GSK269962A,NCIH2444,3.971843
18199,GSK343,NCIH2444,3.649615
18200,GSK591,NCIH2444,4.503475
18201,GW441756,NCIH2444,4.807166
18202,Gemcitabine,NCIH2444,6.732958
18203,I-BET-762,NCIH2444,5.033069
18204,I-BRD9,NCIH2444,4.53389
18205,Ibrutinib,NCIH2444,4.727973
18206,Ipatasertib,NCIH2444,5.422656
18207,Irinotecan,NCIH2444,4.935435
18208,JNK Inhibitor VIII,NCIH2444,6.393527
18209,JQ1,NCIH2444,4.88797
18210,KRAS (G12C) Inhibitor-12,NCIH2444,7.306115
18211,KU-55933,NCIH2444,6.776079
18212,LCL161,NCIH2444,6.551903
18213,LGK974,NCIH2444,5.288693
18214,LJI308,NCIH2444,3.270478
18215,LY2109761,NCIH2444,5.182991
18216,Lapatinib,NCIH2444,5.556617
18217,Lenalidomide,NCIH2444,6.725759
18218,Lestaurtinib,NCIH2444,3.280672
18219,Linsitinib,NCIH2444,6.211483
18220,Luminespib,NCIH2444,2.567267
18221,MG-132,NCIH2444,1.301097
18222,MIRA-1,NCIH2444,6.748286
18223,MK-1775,NCIH2444,5.313425
18224,MK-2206,NCIH2444,5.384945
18225,MK-8776,NCIH2444,4.628856
18226,ML323,NCIH2444,5.475208
18227,MN-64,NCIH2444,4.919506
18228,Methotrexate,NCIH2444,4.248476
18229,Mirin,NCIH2444,7.896121
18230,Motesanib,NCIH2444,6.776079
18231,NU7441,NCIH2444,3.832166
18232,NVP-ADW742,NCIH2444,6.612771
18233,Navitoclax,NCIH2444,2.962845
18234,Nilotinib,NCIH2444,6.713601
18235,Niraparib,NCIH2444,6.492256
18236,Nutlin-3a (-),NCIH2444,6.721155
18237,OF-1,NCIH2444,4.525359
18238,OSI-027,NCIH2444,4.603176
18239,OTX015,NCIH2444,4.179328
18240,Olaparib,NCIH2444,5.148227
18241,Osimertinib,NCIH2444,3.709754
18242,Oxaliplatin,NCIH2444,6.745725
18243,P22077,NCIH2444,6.773363
18244,PCI-34051,NCIH2444,6.631084
18245,PD0325901,NCIH2444,5.873092
18246,PF-4708671,NCIH2444,4.12211
18247,PFI-1,NCIH2444,6.344666
18248,PFI3,NCIH2444,6.776079
18249,PLX-4720,NCIH2444,5.804515
18250,PRIMA-1MET,NCIH2444,5.82618
18251,PRT062607,NCIH2444,5.92601
18252,Paclitaxel,NCIH2444,0.568933
18253,Palbociclib,NCIH2444,6.115811
18254,Pevonedistat,NCIH2444,5.581972
18255,Picolinici-acid,NCIH2444,6.746817
18256,Piperlongumine,NCIH2444,4.860686
18257,RO-3306,NCIH2444,4.662842
18258,RVX-208,NCIH2444,6.414167
18259,Rapamycin,NCIH2444,0.454398
18260,Refametinib,NCIH2444,5.849417
18261,Ribociclib,NCIH2444,5.449768
18262,Rucaparib,NCIH2444,4.899273
18263,SB216763,NCIH2444,6.776079
18264,SB505124,NCIH2444,5.796209
18265,SB590885,NCIH2444,6.067314
18266,SCH772984,NCIH2444,5.960435
18267,SGC0946,NCIH2444,1.084173
18268,SL0101,NCIH2444,5.921248
18269,SN-38,NCIH2444,4.153041
18270,Sabutoclax,NCIH2444,2.624713
18271,Savolitinib,NCIH2444,4.47063
18272,Selumetinib,NCIH2444,5.83101
18273,Sepantronium bromide,NCIH2444,-4.698345
18274,Serdemetan,NCIH2444,6.160391
18275,Sorafenib,NCIH2444,3.51277
18276,Staurosporine,NCIH2444,0.794941
18277,Tamoxifen,NCIH2444,6.429789
18278,Tanespimycin,NCIH2444,4.473494
18279,Taselisib,NCIH2444,4.457262
18280,Telomerase Inhibitor IX,NCIH2444,3.894155
18281,Temozolomide,NCIH2444,7.208886
18282,Temsirolimus,NCIH2444,4.351286
18283,Tretinoin,NCIH2444,6.681618
18284,Ulixertinib,NCIH2444,5.482692
18285,Uprosertib,NCIH2444,5.795721
18286,VE821,NCIH2444,4.832406
18287,VX-11e,NCIH2444,4.544452
18288,Veliparib,NCIH2444,6.596878
18289,Venetoclax,NCIH2444,2.962621
18290,Vinorelbine,NCIH2444,0.271736
18291,Vismodegib,NCIH2444,6.329899
18292,Vorinostat,NCIH2444,3.161079
18293,WIKI4,NCIH2444,3.921501
18294,WZ4003,NCIH2444,6.758455
18295,Wee1 Inhibitor,NCIH2444,4.655247
18296,Wnt-C59,NCIH2444,6.502273
18297,XAV939,NCIH2444,4.791857
18298,YK-4-279,NCIH2444,3.687703
18299,ZM447439,NCIH2444,5.292148
18300,5-Fluorouracil,CORL311,4.726503
18301,5-azacytidine,CORL311,4.238433
18302,A-366,CORL311,4.989038
18303,ABT737,CORL311,-1.664816
18304,AGI-5198,CORL311,5.11165
18305,AGI-6780,CORL311,3.867735
18306,AGK2,CORL311,3.883915
18307,AMG-319,CORL311,4.781371
18308,AZ6102,CORL311,1.738673
18309,AZD1332,CORL311,2.656777
18310,AZD2014,CORL311,3.758255
18311,AZD3759,CORL311,3.101719
18312,AZD4547,CORL311,3.034371
18313,AZD5153,CORL311,1.338986
18314,AZD5363,CORL311,1.653248
18315,AZD5438,CORL311,1.048275
18316,AZD5582,CORL311,2.042644
18317,AZD5991,CORL311,2.906834
18318,AZD6738,CORL311,2.838464
18319,AZD7762,CORL311,0.788637
18320,AZD8055,CORL311,1.208497
18321,AZD8186,CORL311,3.030205
18322,Acetalax,CORL311,5.534004
18323,Afatinib,CORL311,1.501504
18324,Afuresertib,CORL311,2.369135
18325,Alisertib,CORL311,0.449684
18326,Avagacestat,CORL311,4.619184
18327,Axitinib,CORL311,1.676447
18328,BI-2536,CORL311,-4.649233
18329,BIBR-1532,CORL311,3.224712
18330,BMS-345541,CORL311,4.404644
18331,BMS-536924,CORL311,1.493308
18332,BMS-754807,CORL311,-0.627846
18333,Bleomycin,CORL311,3.502212
18334,Bleomycin (50 uM),CORL311,3.889285
18335,Bortezomib,CORL311,-4.560858
18336,Bosutinib,CORL311,2.996881
18337,Bromosporine,CORL311,2.510501
18338,Buparlisib,CORL311,0.930427
18339,CCT007093,CORL311,2.891323
18340,CPI-637,CORL311,4.50067
18341,CZC24832,CORL311,3.63374
18342,Camptothecin,CORL311,-4.506791
18343,Carmustine,CORL311,6.188733
18344,Cediranib,CORL311,1.911999
18345,Cisplatin,CORL311,0.922512
18346,Crizotinib,CORL311,1.4913
18347,Cyclophosphamide,CORL311,4.884949
18348,Cytarabine,CORL311,-0.629304
18349,Dabrafenib,CORL311,4.029143
18350,Dactinomycin,CORL311,-3.313152
18351,Dactolisib,CORL311,-0.654055
18352,Dihydrorotenone,CORL311,1.025014
18353,Dinaciclib,CORL311,-3.161479
18354,Docetaxel,CORL311,-1.507567
18355,Doramapimod,CORL311,5.11165
18356,EHT-1864,CORL311,2.67938
18357,EPZ004777,CORL311,5.434225
18358,EPZ5676,CORL311,5.277168
18359,Elephantin,CORL311,2.987777
18360,Entinostat,CORL311,1.043889
18361,Epirubicin,CORL311,-1.229838
18362,Erlotinib,CORL311,3.791787
18363,Fludarabine,CORL311,4.013547
18364,Foretinib,CORL311,-0.372875
18365,Fulvestrant,CORL311,4.078042
18366,GDC0810,CORL311,4.845702
18367,GNE-317,CORL311,0.580784
18368,GSK-LSD1,CORL311,2.090924
18369,GSK1904529A,CORL311,5.208772
18370,GSK2110183B,CORL311,1.833781
18371,GSK2578215A,CORL311,5.037208
18372,GSK2606414,CORL311,3.843689
18373,GSK2801,CORL311,4.393509
18374,GSK2830371,CORL311,4.504348
18375,GSK343,CORL311,2.48936
18376,GSK591,CORL311,3.736046
18377,GW441756,CORL311,3.071317
18378,Gallibiscoquinazole,CORL311,2.80833
18379,Gemcitabine,CORL311,-1.668311
18380,I-BET-762,CORL311,3.162138
18381,I-BRD9,CORL311,4.851211
18382,ICL-SIRT078,CORL311,1.985157
18383,Ibrutinib,CORL311,2.110535
18384,Ipatasertib,CORL311,2.722653
18385,Irinotecan,CORL311,0.916316
18386,JNK Inhibitor VIII,CORL311,4.818617
18387,JQ1,CORL311,-0.189017
18388,KRAS (G12C) Inhibitor-12,CORL311,3.523198
18389,KU-55933,CORL311,4.772412
18390,L-Oxonoreleagnine,CORL311,3.502179
18391,LCL161,CORL311,4.978724
18392,LGK974,CORL311,3.233222
18393,LJI308,CORL311,4.831005
18394,LMP744,CORL311,-2.534948
18395,LY2109761,CORL311,3.716847
18396,Lapatinib,CORL311,3.780083
18397,Lenalidomide,CORL311,4.142992
18398,Lestaurtinib,CORL311,-1.550724
18399,Linsitinib,CORL311,1.498198
18400,Luminespib,CORL311,-1.08492
18401,MG-132,CORL311,-1.617106
18402,MIM1,CORL311,5.111626
18403,MIRA-1,CORL311,5.338287
18404,MK-1775,CORL311,0.431759
18405,MK-2206,CORL311,1.775243
18406,MK-8776,CORL311,2.075878
18407,ML323,CORL311,4.410899
18408,MN-64,CORL311,2.143551
18409,Methotrexate,CORL311,-3.73585
18410,Mirin,CORL311,5.466131
18411,Mitoxantrone,CORL311,0.472296
18412,Motesanib,CORL311,4.964438
18413,N-acetyl cysteine,CORL311,8.857877
18414,NU7441,CORL311,2.564878
18415,NVP-ADW742,CORL311,0.105249
18416,Navitoclax,CORL311,-1.919291
18417,Nelarabine,CORL311,5.761395
18418,Nilotinib,CORL311,2.928596
18419,Niraparib,CORL311,3.344469
18420,Nutlin-3a (-),CORL311,5.346704
18421,OF-1,CORL311,2.926078
18422,OSI-027,CORL311,4.603906
18423,OTX015,CORL311,1.142585
18424,Obatoclax Mesylate,CORL311,0.346499
18425,Olaparib,CORL311,3.283672
18426,Osimertinib,CORL311,2.210711
18427,Oxaliplatin,CORL311,4.267589
18428,P22077,CORL311,2.137187
18429,PCI-34051,CORL311,3.89465
18430,PD0325901,CORL311,2.603094
18431,PFI-1,CORL311,4.808754
18432,PFI3,CORL311,4.017805
18433,PLX-4720,CORL311,4.757482
18434,POMHEX,CORL311,0.040928
18435,PRIMA-1MET,CORL311,3.223461
18436,PRT062607,CORL311,2.666161
18437,Paclitaxel,CORL311,-4.338689
18438,Palbociclib,CORL311,4.430056
18439,Pevonedistat,CORL311,-2.619713
18440,Picolinici-acid,CORL311,5.11165
18441,Podophyllotoxin bromide,CORL311,-0.005046
18442,RO-3306,CORL311,2.53829
18443,RVX-208,CORL311,4.868188
18444,Rapamycin,CORL311,-2.019423
18445,Refametinib,CORL311,5.073172
18446,Remodelin,CORL311,4.261848
18447,Ribociclib,CORL311,3.667839
18448,Romidepsin,CORL311,-5.419135
18449,Rucaparib,CORL311,2.384134
18450,SB216763,CORL311,5.068644
18451,SB590885,CORL311,4.417556
18452,SCH772984,CORL311,4.789404
18453,SGC-CBP30,CORL311,3.596362
18454,SGC0946,CORL311,2.102222
18455,SN-38,CORL311,-5.931679
18456,Sabutoclax,CORL311,-0.903843
18457,Savolitinib,CORL311,1.973707
18458,Schweinfurthin A,CORL311,0.03772
18459,Selumetinib,CORL311,4.530931
18460,Sepantronium bromide,CORL311,-5.707521
18461,Serdemetan,CORL311,3.379531
18462,Sinularin,CORL311,2.436817
18463,Sorafenib,CORL311,2.38845
18464,Staurosporine,CORL311,-3.859277
18465,Tamoxifen,CORL311,4.554386
18466,Tanespimycin,CORL311,-0.039062
18467,Taselisib,CORL311,0.780347
18468,Telomerase Inhibitor IX,CORL311,0.227133
18469,Temozolomide,CORL311,5.850233
18470,Temsirolimus,CORL311,1.223934
18471,Teniposide,CORL311,-0.332249
18472,Topotecan,CORL311,-0.602939
18473,UMI-77,CORL311,2.817243
18474,Ulixertinib,CORL311,3.502115
18475,Uprosertib,CORL311,1.816579
18476,VE821,CORL311,4.611842
18477,VX-11e,CORL311,2.72789
18478,Veliparib,CORL311,4.960427
18479,Venetoclax,CORL311,-0.072843
18480,Vinblastine,CORL311,-3.846603
18481,Vincristine,CORL311,-2.144109
18482,Vinorelbine,CORL311,-4.345189
18483,Vismodegib,CORL311,4.526622
18484,Vorinostat,CORL311,0.440896
18485,WIKI4,CORL311,3.404613
18486,WZ4003,CORL311,2.942845
18487,Wee1 Inhibitor,CORL311,2.054192
18488,Wnt-C59,CORL311,3.274448
18489,XAV939,CORL311,3.511042
18490,YK-4-279,CORL311,2.559419
18491,ZM447439,CORL311,0.105617
18492,Zoledronate,CORL311,2.446171
18493,alpha-lipoic acid,CORL311,6.092363
18494,glutathione,CORL311,9.073566
18495,5-Fluorouracil,SCC25,5.930289
18496,ABT737,SCC25,2.084981
18497,AGI-5198,SCC25,4.714259
18498,AGI-6780,SCC25,4.190185
18499,AGK2,SCC25,2.720519
18500,AMG-319,SCC25,5.541032
18501,AZ6102,SCC25,3.652344
18502,AZD3759,SCC25,1.974788
18503,AZD4547,SCC25,5.110267
18504,AZD5363,SCC25,4.172934
18505,AZD5582,SCC25,3.841216
18506,AZD6482,SCC25,5.497231
